"activity" "subject" "feature" "average value"
"13194" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-X" 0.265401201896552
"13195" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-Y" -0.0222060684378914
"13196" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-Z" -0.112655891327586
"13197" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-X" -0.380168286724138
"13198" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-Y" -0.211155120224138
"13199" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-Z" -0.31437339137931
"13200" "WALKING_UPSTAIRS" 18 "tGravityAcc-mean()-X" 0.883330258448276
"13201" "WALKING_UPSTAIRS" 18 "tGravityAcc-mean()-Y" -0.316619946206897
"13202" "WALKING_UPSTAIRS" 18 "tGravityAcc-mean()-Z" -0.106112549189655
"13203" "WALKING_UPSTAIRS" 18 "tGravityAcc-std()-X" -0.961738807068966
"13204" "WALKING_UPSTAIRS" 18 "tGravityAcc-std()-Y" -0.942056881206897
"13205" "WALKING_UPSTAIRS" 18 "tGravityAcc-std()-Z" -0.907839723965517
"13206" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-mean()-X" 0.0812402028517241
"13207" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-mean()-Y" 0.0211654691775862
"13208" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-mean()-Z" 0.0093589662862069
"13209" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-X" -0.563202134655172
"13210" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-Y" -0.56794063862069
"13211" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-Z" -0.760829911206897
"13212" "WALKING_UPSTAIRS" 18 "tBodyGyro-mean()-X" -0.0470683915017241
"13213" "WALKING_UPSTAIRS" 18 "tBodyGyro-mean()-Y" -0.0526133819862069
"13214" "WALKING_UPSTAIRS" 18 "tBodyGyro-mean()-Z" 0.0906736478431034
"13215" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-X" -0.593841504137931
"13216" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-Y" -0.507297003103448
"13217" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-Z" -0.433922212068966
"13218" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-X" -0.0899953036658621
"13219" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-Y" -0.0527472610827586
"13220" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-Z" -0.0692536211396552
"13221" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-std()-X" -0.76068902862069
"13222" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-std()-Y" -0.828872171206897
"13223" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-std()-Z" -0.718951757931034
"13224" "WALKING_UPSTAIRS" 18 "tBodyAccMag-mean()" -0.279146312758621
"13225" "WALKING_UPSTAIRS" 18 "tBodyAccMag-std()" -0.37184157
"13226" "WALKING_UPSTAIRS" 18 "tGravityAccMag-mean()" -0.279146312758621
"13227" "WALKING_UPSTAIRS" 18 "tGravityAccMag-std()" -0.37184157
"13228" "WALKING_UPSTAIRS" 18 "tBodyAccJerkMag-mean()" -0.601463948275862
"13229" "WALKING_UPSTAIRS" 18 "tBodyAccJerkMag-std()" -0.579330320344828
"13230" "WALKING_UPSTAIRS" 18 "tBodyGyroMag-mean()" -0.3691086
"13231" "WALKING_UPSTAIRS" 18 "tBodyGyroMag-std()" -0.528058134137931
"13232" "WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag-mean()" -0.781652689310345
"13233" "WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag-std()" -0.835525127931035
"13234" "WALKING_UPSTAIRS" 18 "fBodyAcc-mean()-X" -0.465097261896552
"13235" "WALKING_UPSTAIRS" 18 "fBodyAcc-mean()-Y" -0.363450742586207
"13236" "WALKING_UPSTAIRS" 18 "fBodyAcc-mean()-Z" -0.522728377068965
"13237" "WALKING_UPSTAIRS" 18 "fBodyAcc-std()-X" -0.350639840862069
"13238" "WALKING_UPSTAIRS" 18 "fBodyAcc-std()-Y" -0.190550638155172
"13239" "WALKING_UPSTAIRS" 18 "fBodyAcc-std()-Z" -0.269571390465517
"13240" "WALKING_UPSTAIRS" 18 "fBodyAcc-meanFreq()-X" -0.517596843103448
"13241" "WALKING_UPSTAIRS" 18 "fBodyAcc-meanFreq()-Y" -0.249448649272414
"13242" "WALKING_UPSTAIRS" 18 "fBodyAcc-meanFreq()-Z" -0.406885286189655
"13243" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-mean()-X" -0.589410590172414
"13244" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-mean()-Y" -0.579650286034483
"13245" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-mean()-Z" -0.736149274137931
"13246" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-X" -0.575331252413793
"13247" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-Y" -0.585531432931034
"13248" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-Z" -0.784728430344828
"13249" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-meanFreq()-X" -0.442089377068966
"13250" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-meanFreq()-Y" -0.466043113965517
"13251" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-meanFreq()-Z" -0.512443088275862
"13252" "WALKING_UPSTAIRS" 18 "fBodyGyro-mean()-X" -0.59232371
"13253" "WALKING_UPSTAIRS" 18 "fBodyGyro-mean()-Y" -0.649817266551724
"13254" "WALKING_UPSTAIRS" 18 "fBodyGyro-mean()-Z" -0.504364096896552
"13255" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-X" -0.60071129637931
"13256" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Y" -0.443429836896552
"13257" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Z" -0.466022431206897
"13258" "WALKING_UPSTAIRS" 18 "fBodyGyro-meanFreq()-X" -0.304205040627586
"13259" "WALKING_UPSTAIRS" 18 "fBodyGyro-meanFreq()-Y" -0.502729412913793
"13260" "WALKING_UPSTAIRS" 18 "fBodyGyro-meanFreq()-Z" -0.322333066448276
"13261" "WALKING_UPSTAIRS" 18 "fBodyAccMag-mean()" -0.436561064482759
"13262" "WALKING_UPSTAIRS" 18 "fBodyAccMag-std()" -0.436218933448276
"13263" "WALKING_UPSTAIRS" 18 "fBodyAccMag-meanFreq()" -0.218615528237931
"13264" "WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag-mean()" -0.574481396551724
"13265" "WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag-std()" -0.587926077068965
"13266" "WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag-meanFreq()" -0.0290342554637931
"13267" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag-mean()" -0.654029089310345
"13268" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag-std()" -0.533044636034483
"13269" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag-meanFreq()" -0.338125776827586
"13270" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag-mean()" -0.826193160862069
"13271" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag-std()" -0.860910992241379
"13272" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag-meanFreq()" 0.0772586583160345
"13273" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-X" 0.242118808925
"13274" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-Y" -0.0303986615775
"13275" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-Z" -0.151054607725
"13276" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-X" -0.1287420952375
"13277" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-Y" 0.176349922525
"13278" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-Z" -0.1904685504575
"13279" "WALKING_UPSTAIRS" 19 "tGravityAcc-mean()-X" 0.8294283725
"13280" "WALKING_UPSTAIRS" 19 "tGravityAcc-mean()-Y" -0.3871007085
"13281" "WALKING_UPSTAIRS" 19 "tGravityAcc-mean()-Z" -0.2210087627
"13282" "WALKING_UPSTAIRS" 19 "tGravityAcc-std()-X" -0.916495992
"13283" "WALKING_UPSTAIRS" 19 "tGravityAcc-std()-Y" -0.9010448505
"13284" "WALKING_UPSTAIRS" 19 "tGravityAcc-std()-Z" -0.83693567475
"13285" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-mean()-X" 0.08315450836225
"13286" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-mean()-Y" 0.056818586275
"13287" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-mean()-Z" 0.0316681980575
"13288" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-std()-X" -0.1742790558
"13289" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-std()-Y" -0.0128865483575
"13290" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-std()-Z" -0.4442822275
"13291" "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-X" 0.0388537087875
"13292" "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-Y" -0.134514320575
"13293" "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-Z" -0.000233248224999999
"13294" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-X" -0.4068000325
"13295" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-Y" -0.17263322355
"13296" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-Z" -0.110117174875
"13297" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-X" -0.1018063044
"13298" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-Y" -0.0346288461475
"13299" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-Z" -0.0533545875525
"13300" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-std()-X" -0.23937641116
"13301" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-std()-Y" -0.49212221875
"13302" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-std()-Z" -0.3754149830025
"13303" "WALKING_UPSTAIRS" 19 "tBodyAccMag-mean()" 0.01738119347275
"13304" "WALKING_UPSTAIRS" 19 "tBodyAccMag-std()" -0.177666828025
"13305" "WALKING_UPSTAIRS" 19 "tGravityAccMag-mean()" 0.01738119347275
"13306" "WALKING_UPSTAIRS" 19 "tGravityAccMag-std()" -0.177666828025
"13307" "WALKING_UPSTAIRS" 19 "tBodyAccJerkMag-mean()" -0.114189605875
"13308" "WALKING_UPSTAIRS" 19 "tBodyAccJerkMag-std()" -0.284060693125
"13309" "WALKING_UPSTAIRS" 19 "tBodyGyroMag-mean()" -0.06161577145
"13310" "WALKING_UPSTAIRS" 19 "tBodyGyroMag-std()" -0.26440144275
"13311" "WALKING_UPSTAIRS" 19 "tBodyGyroJerkMag-mean()" -0.372790526575
"13312" "WALKING_UPSTAIRS" 19 "tBodyGyroJerkMag-std()" -0.50740029025
"13313" "WALKING_UPSTAIRS" 19 "fBodyAcc-mean()-X" -0.15687949467775
"13314" "WALKING_UPSTAIRS" 19 "fBodyAcc-mean()-Y" 0.111818164225
"13315" "WALKING_UPSTAIRS" 19 "fBodyAcc-mean()-Z" -0.2196444734075
"13316" "WALKING_UPSTAIRS" 19 "fBodyAcc-std()-X" -0.11993477534
"13317" "WALKING_UPSTAIRS" 19 "fBodyAcc-std()-Y" 0.13255758081125
"13318" "WALKING_UPSTAIRS" 19 "fBodyAcc-std()-Z" -0.2399806950525
"13319" "WALKING_UPSTAIRS" 19 "fBodyAcc-meanFreq()-X" -0.344101732195
"13320" "WALKING_UPSTAIRS" 19 "fBodyAcc-meanFreq()-Y" 0.01976741622
"13321" "WALKING_UPSTAIRS" 19 "fBodyAcc-meanFreq()-Z" 0.0488512923725
"13322" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-mean()-X" -0.2053226461925
"13323" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-mean()-Y" -0.073928372175
"13324" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-mean()-Z" -0.3806571232
"13325" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-std()-X" -0.2172651781
"13326" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-std()-Y" -0.0131695876025
"13327" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-std()-Z" -0.50771620575
"13328" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-meanFreq()-X" -0.273942744225
"13329" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-meanFreq()-Y" -0.364347950525
"13330" "WALKING_UPSTAIRS" 19 "fBodyAccJerk-meanFreq()-Z" -0.187567271425
"13331" "WALKING_UPSTAIRS" 19 "fBodyGyro-mean()-X" -0.194485509535
"13332" "WALKING_UPSTAIRS" 19 "fBodyGyro-mean()-Y" -0.2254218170275
"13333" "WALKING_UPSTAIRS" 19 "fBodyGyro-mean()-Z" -0.06612935167
"13334" "WALKING_UPSTAIRS" 19 "fBodyGyro-std()-X" -0.4775147465
"13335" "WALKING_UPSTAIRS" 19 "fBodyGyro-std()-Y" -0.149925160355
"13336" "WALKING_UPSTAIRS" 19 "fBodyGyro-std()-Z" -0.207498123525
"13337" "WALKING_UPSTAIRS" 19 "fBodyGyro-meanFreq()-X" 0.0111728554515
"13338" "WALKING_UPSTAIRS" 19 "fBodyGyro-meanFreq()-Y" -0.191499705925
"13339" "WALKING_UPSTAIRS" 19 "fBodyGyro-meanFreq()-Z" -0.15202952495
"13340" "WALKING_UPSTAIRS" 19 "fBodyAccMag-mean()" -0.07962876322
"13341" "WALKING_UPSTAIRS" 19 "fBodyAccMag-std()" -0.368253499
"13342" "WALKING_UPSTAIRS" 19 "fBodyAccMag-meanFreq()" 0.1670048042575
"13343" "WALKING_UPSTAIRS" 19 "fBodyBodyAccJerkMag-mean()" -0.187391317015
"13344" "WALKING_UPSTAIRS" 19 "fBodyBodyAccJerkMag-std()" -0.43467125
"13345" "WALKING_UPSTAIRS" 19 "fBodyBodyAccJerkMag-meanFreq()" 0.296851347275
"13346" "WALKING_UPSTAIRS" 19 "fBodyBodyGyroMag-mean()" -0.28884026785
"13347" "WALKING_UPSTAIRS" 19 "fBodyBodyGyroMag-std()" -0.3771327525
"13348" "WALKING_UPSTAIRS" 19 "fBodyBodyGyroMag-meanFreq()" 0.0750700310425
"13349" "WALKING_UPSTAIRS" 19 "fBodyBodyGyroJerkMag-mean()" -0.4771839145
"13350" "WALKING_UPSTAIRS" 19 "fBodyBodyGyroJerkMag-std()" -0.58828966075
"13351" "WALKING_UPSTAIRS" 19 "fBodyBodyGyroJerkMag-meanFreq()" 0.260346441375
"13352" "WALKING_UPSTAIRS" 20 "tBodyAcc-mean()-X" 0.252098317156863
"13353" "WALKING_UPSTAIRS" 20 "tBodyAcc-mean()-Y" -0.0282258047588235
"13354" "WALKING_UPSTAIRS" 20 "tBodyAcc-mean()-Z" -0.121023947784314
"13355" "WALKING_UPSTAIRS" 20 "tBodyAcc-std()-X" -0.116088676011765
"13356" "WALKING_UPSTAIRS" 20 "tBodyAcc-std()-Y" 0.15219632835098
"13357" "WALKING_UPSTAIRS" 20 "tBodyAcc-std()-Z" -0.229249455098039
"13358" "WALKING_UPSTAIRS" 20 "tGravityAcc-mean()-X" 0.777095717058824
"13359" "WALKING_UPSTAIRS" 20 "tGravityAcc-mean()-Y" -0.479894842941176
"13360" "WALKING_UPSTAIRS" 20 "tGravityAcc-mean()-Z" -0.130117634791765
"13361" "WALKING_UPSTAIRS" 20 "tGravityAcc-std()-X" -0.931405014313725
"13362" "WALKING_UPSTAIRS" 20 "tGravityAcc-std()-Y" -0.92459435372549
"13363" "WALKING_UPSTAIRS" 20 "tGravityAcc-std()-Z" -0.904064093529412
"13364" "WALKING_UPSTAIRS" 20 "tBodyAccJerk-mean()-X" 0.0836451256901961
"13365" "WALKING_UPSTAIRS" 20 "tBodyAccJerk-mean()-Y" 0.00659982629803922
"13366" "WALKING_UPSTAIRS" 20 "tBodyAccJerk-mean()-Z" -0.024542099304902
"13367" "WALKING_UPSTAIRS" 20 "tBodyAccJerk-std()-X" -0.185695388078431
"13368" "WALKING_UPSTAIRS" 20 "tBodyAccJerk-std()-Y" -0.260789711588235
"13369" "WALKING_UPSTAIRS" 20 "tBodyAccJerk-std()-Z" -0.513641207058824
"13370" "WALKING_UPSTAIRS" 20 "tBodyGyro-mean()-X" 0.0659193258862745
"13371" "WALKING_UPSTAIRS" 20 "tBodyGyro-mean()-Y" -0.174650964745098
"13372" "WALKING_UPSTAIRS" 20 "tBodyGyro-mean()-Z" 0.058701941845098
"13373" "WALKING_UPSTAIRS" 20 "tBodyGyro-std()-X" -0.492701193921569
"13374" "WALKING_UPSTAIRS" 20 "tBodyGyro-std()-Y" -0.104722161186078
"13375" "WALKING_UPSTAIRS" 20 "tBodyGyro-std()-Z" 0.184119332796078
"13376" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-mean()-X" -0.148389168870392
"13377" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-mean()-Y" -0.0189816250372549
"13378" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-mean()-Z" -0.0518985451176471
"13379" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-std()-X" -0.471107678431373
"13380" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-std()-Y" -0.393988623529412
"13381" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-std()-Z" -0.253867089670588
"13382" "WALKING_UPSTAIRS" 20 "tBodyAccMag-mean()" 0.00872502461176471
"13383" "WALKING_UPSTAIRS" 20 "tBodyAccMag-std()" -0.198269718823529
"13384" "WALKING_UPSTAIRS" 20 "tGravityAccMag-mean()" 0.00872502461176471
"13385" "WALKING_UPSTAIRS" 20 "tGravityAccMag-std()" -0.198269718823529
"13386" "WALKING_UPSTAIRS" 20 "tBodyAccJerkMag-mean()" -0.255611242098039
"13387" "WALKING_UPSTAIRS" 20 "tBodyAccJerkMag-std()" -0.239444370019608
"13388" "WALKING_UPSTAIRS" 20 "tBodyGyroMag-mean()" 0.0223302538235294
"13389" "WALKING_UPSTAIRS" 20 "tBodyGyroMag-std()" -0.253929985803922
"13390" "WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag-mean()" -0.37192841627451
"13391" "WALKING_UPSTAIRS" 20 "tBodyGyroJerkMag-std()" -0.455396068627451
"13392" "WALKING_UPSTAIRS" 20 "fBodyAcc-mean()-X" -0.140439074776471
"13393" "WALKING_UPSTAIRS" 20 "fBodyAcc-mean()-Y" -0.0293832440223529
"13394" "WALKING_UPSTAIRS" 20 "fBodyAcc-mean()-Z" -0.318431522156863
"13395" "WALKING_UPSTAIRS" 20 "fBodyAcc-std()-X" -0.108444759592157
"13396" "WALKING_UPSTAIRS" 20 "fBodyAcc-std()-Y" 0.16454675022549
"13397" "WALKING_UPSTAIRS" 20 "fBodyAcc-std()-Z" -0.242438965196078
"13398" "WALKING_UPSTAIRS" 20 "fBodyAcc-meanFreq()-X" -0.448492302764706
"13399" "WALKING_UPSTAIRS" 20 "fBodyAcc-meanFreq()-Y" -0.155662086254902
"13400" "WALKING_UPSTAIRS" 20 "fBodyAcc-meanFreq()-Z" -0.109083616015431
"13401" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-mean()-X" -0.256162264623529
"13402" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-mean()-Y" -0.312161098966667
"13403" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-mean()-Z" -0.492755895098039
"13404" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-X" -0.187090779486275
"13405" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-Y" -0.255008282372549
"13406" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-std()-Z" -0.533201712745098
"13407" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-meanFreq()-X" -0.475001504117647
"13408" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-meanFreq()-Y" -0.55340726627451
"13409" "WALKING_UPSTAIRS" 20 "fBodyAccJerk-meanFreq()-Z" -0.448063672745098
"13410" "WALKING_UPSTAIRS" 20 "fBodyGyro-mean()-X" -0.372684353921569
"13411" "WALKING_UPSTAIRS" 20 "fBodyGyro-mean()-Y" -0.162341385629412
"13412" "WALKING_UPSTAIRS" 20 "fBodyGyro-mean()-Z" 0.115076640798039
"13413" "WALKING_UPSTAIRS" 20 "fBodyGyro-std()-X" -0.532021733921569
"13414" "WALKING_UPSTAIRS" 20 "fBodyGyro-std()-Y" -0.079046721372549
"13415" "WALKING_UPSTAIRS" 20 "fBodyGyro-std()-Z" 0.095476833245098
"13416" "WALKING_UPSTAIRS" 20 "fBodyGyro-meanFreq()-X" -0.157268645741765
"13417" "WALKING_UPSTAIRS" 20 "fBodyGyro-meanFreq()-Y" -0.260134951568627
"13418" "WALKING_UPSTAIRS" 20 "fBodyGyro-meanFreq()-Z" -0.268367738086275
"13419" "WALKING_UPSTAIRS" 20 "fBodyAccMag-mean()" -0.205009295196078
"13420" "WALKING_UPSTAIRS" 20 "fBodyAccMag-std()" -0.320241012294118
"13421" "WALKING_UPSTAIRS" 20 "fBodyAccMag-meanFreq()" 0.0274686447058824
"13422" "WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag-mean()" -0.215014031556863
"13423" "WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag-std()" -0.280450026862745
"13424" "WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag-meanFreq()" -0.0202231093223529
"13425" "WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag-mean()" -0.286627716823529
"13426" "WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag-std()" -0.360948341823529
"13427" "WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag-meanFreq()" 0.00461127344235294
"13428" "WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-mean()" -0.450393446470588
"13429" "WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-std()" -0.50282154372549
"13430" "WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-meanFreq()" 0.119029196719608
"13431" "WALKING_UPSTAIRS" 21 "tBodyAcc-mean()-X" 0.265194544680851
"13432" "WALKING_UPSTAIRS" 21 "tBodyAcc-mean()-Y" -0.0237218695148936
"13433" "WALKING_UPSTAIRS" 21 "tBodyAcc-mean()-Z" -0.125414265340426
"13434" "WALKING_UPSTAIRS" 21 "tBodyAcc-std()-X" -0.240808282276596
"13435" "WALKING_UPSTAIRS" 21 "tBodyAcc-std()-Y" 0.109787469104255
"13436" "WALKING_UPSTAIRS" 21 "tBodyAcc-std()-Z" -0.219707928574468
"13437" "WALKING_UPSTAIRS" 21 "tGravityAcc-mean()-X" 0.781177210851064
"13438" "WALKING_UPSTAIRS" 21 "tGravityAcc-mean()-Y" -0.432309617446809
"13439" "WALKING_UPSTAIRS" 21 "tGravityAcc-mean()-Z" -0.309735038510638
"13440" "WALKING_UPSTAIRS" 21 "tGravityAcc-std()-X" -0.940911635531915
"13441" "WALKING_UPSTAIRS" 21 "tGravityAcc-std()-Y" -0.941523624255319
"13442" "WALKING_UPSTAIRS" 21 "tGravityAcc-std()-Z" -0.932716253829787
"13443" "WALKING_UPSTAIRS" 21 "tBodyAccJerk-mean()-X" 0.104034223065957
"13444" "WALKING_UPSTAIRS" 21 "tBodyAccJerk-mean()-Y" -0.0156290073042553
"13445" "WALKING_UPSTAIRS" 21 "tBodyAccJerk-mean()-Z" -0.0360115472978723
"13446" "WALKING_UPSTAIRS" 21 "tBodyAccJerk-std()-X" -0.424052014680851
"13447" "WALKING_UPSTAIRS" 21 "tBodyAccJerk-std()-Y" -0.203209665702128
"13448" "WALKING_UPSTAIRS" 21 "tBodyAccJerk-std()-Z" -0.562052350212766
"13449" "WALKING_UPSTAIRS" 21 "tBodyGyro-mean()-X" 0.062608688893617
"13450" "WALKING_UPSTAIRS" 21 "tBodyGyro-mean()-Y" -0.155622431382979
"13451" "WALKING_UPSTAIRS" 21 "tBodyGyro-mean()-Z" -0.00546829763829787
"13452" "WALKING_UPSTAIRS" 21 "tBodyGyro-std()-X" -0.53190941893617
"13453" "WALKING_UPSTAIRS" 21 "tBodyGyro-std()-Y" -0.463136841489362
"13454" "WALKING_UPSTAIRS" 21 "tBodyGyro-std()-Z" 0.0517155421740426
"13455" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-X" -0.144351492595745
"13456" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-Y" -0.0132022768074468
"13457" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-Z" -0.00694066389361702
"13458" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-std()-X" -0.573541839148936
"13459" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-std()-Y" -0.604469603617021
"13460" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-std()-Z" -0.564149244893617
"13461" "WALKING_UPSTAIRS" 21 "tBodyAccMag-mean()" -0.0810453188106383
"13462" "WALKING_UPSTAIRS" 21 "tBodyAccMag-std()" -0.278474283829787
"13463" "WALKING_UPSTAIRS" 21 "tGravityAccMag-mean()" -0.0810453188106383
"13464" "WALKING_UPSTAIRS" 21 "tGravityAccMag-std()" -0.278474283829787
"13465" "WALKING_UPSTAIRS" 21 "tBodyAccJerkMag-mean()" -0.355047693617021
"13466" "WALKING_UPSTAIRS" 21 "tBodyAccJerkMag-std()" -0.404183875893617
"13467" "WALKING_UPSTAIRS" 21 "tBodyGyroMag-mean()" -0.168982721146809
"13468" "WALKING_UPSTAIRS" 21 "tBodyGyroMag-std()" -0.420236002514894
"13469" "WALKING_UPSTAIRS" 21 "tBodyGyroJerkMag-mean()" -0.577935642978723
"13470" "WALKING_UPSTAIRS" 21 "tBodyGyroJerkMag-std()" -0.647723419148936
"13471" "WALKING_UPSTAIRS" 21 "fBodyAcc-mean()-X" -0.319169340234043
"13472" "WALKING_UPSTAIRS" 21 "fBodyAcc-mean()-Y" 0.0221598658106383
"13473" "WALKING_UPSTAIRS" 21 "fBodyAcc-mean()-Z" -0.321712974042553
"13474" "WALKING_UPSTAIRS" 21 "fBodyAcc-std()-X" -0.213184048
"13475" "WALKING_UPSTAIRS" 21 "fBodyAcc-std()-Y" 0.0823434279595745
"13476" "WALKING_UPSTAIRS" 21 "fBodyAcc-std()-Z" -0.22716417293617
"13477" "WALKING_UPSTAIRS" 21 "fBodyAcc-meanFreq()-X" -0.417990596617021
"13478" "WALKING_UPSTAIRS" 21 "fBodyAcc-meanFreq()-Y" -0.0961003618297872
"13479" "WALKING_UPSTAIRS" 21 "fBodyAcc-meanFreq()-Z" -0.136431040812766
"13480" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-mean()-X" -0.436839580425532
"13481" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-mean()-Y" -0.205067301297872
"13482" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-mean()-Z" -0.519815170851064
"13483" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-std()-X" -0.462972848723404
"13484" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-std()-Y" -0.261261053404255
"13485" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-std()-Z" -0.603127367234043
"13486" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-meanFreq()-X" -0.267817083638298
"13487" "WALKING_UPSTAIRS" 21 "fBodyAccJerk-meanFreq()-Y" -0.297830831408511
